ACK_Event,Time_s,Tahoe_Throughput_kbps,Reno_Throughput_kbps
742,6.841841,1159.4707,1364.5661
743,6.849841,1159.5081,1364.7423
744,6.857841,1159.8941,1364.9183
745,6.865841,1160.2795,1365.0925
746,6.873841,1160.3161,1364.8689
747,6.881841,1160.701,1364.6461
748,6.889841,1161.0845,1364.0286
749,6.897841,1160.8013,1364.2025
750,6.905841,1161.1841,1364.3766
751,6.913841,1160.8728,1364.1565
752,6.921841,1161.2549,1364.3278
753,6.929841,1160.9738,1364.1082
754,6.937841,1161.0093,1364.2792
755,6.945841,1161.0455,1364.4478
756,6.953841,1161.4265,1364.6156
757,6.961841,1161.8063,1364.7836
758,6.969841,1161.8402,1364.9515
759,6.977841,1161.5303,1365.1208
760,6.985841,1151.0684,1365.2907
761,6.993841,1147.1881,1365.4602
762,7.00185,1144.8845,1364.4663
763,7.009851,1143.7743,1364.6363
764,7.017852,1143.1579,1364.4187
765,7.025862,1142.851,1364.2046
766,7.033872,1142.7502,1363.6038
767,7.041897,1142.7884,1363.3913
768,7.049934,1142.6112,1363.5622
769,7.057965,1142.8198,1363.3498
770,7.065994,1143.0803,1363.1342
771,7.074017,1143.3805,1362.9193
772,7.082053,1143.3724,1363.0889
773,7.090101,1143.7265,1362.8745
774,7.098133,1143.7602,1362.6592
775,7.10615,1144.1428,1362.4483
776,7.114153,1144.524,1361.8543
777,7.12216,1144.9044,1362.0242
778,7.130172,1145.2833,1362.1947
779,7.13818,1145.325,1361.988
780,7.146186,1145.3674,1361.7789
781,7.15419,1145.7451,1361.9498
782,7.162191,1146.1223,1361.7412
783,7.170192,1146.4985,1360.7765
784,7.178192,1146.8733,1360.5689
785,7.18621,1147.2474,1360.7389
786,7.194239,1147.6208,1360.5351
787,7.202262,1147.9928,1360.3281
788,7.210275,1148.3643,1360.4965
789,7.218285,1148.4032,1360.6644
790,7.22629,1148.774,1360.4581
791,7.234299,1149.144,1360.2518
792,7.242306,1149.5136,1360.4196
793,7.250319,1149.8827,1360.2147
794,7.25834,1150.2506,1360.3838
795,7.266379,1150.6168,1359.8107
796,7.274408,1150.9828,1359.2375
797,7.282426,1151.3485,1359.405
798,7.290434,1151.7144,1359.5725
799,7.298434,1152.0793,1359.3691
800,7.306434,1152.443,1359.5373
801,7.314442,1152.805,1359.7043
802,7.322462,1152.8383,1359.5015
803,7.330488,1153.1994,1359.6678
804,7.338502,1153.56,1359.0982
805,7.346535,1153.593,1358.8966
806,7.354569,1153.9524,1358.4715
807,7.362601,1154.3113,1358.3829
808,7.370622,1154.6696,1358.3293
809,7.378635,1154.7281,1358.3044
810,7.386643,1155.0852,1357.9388
811,7.394656,1155.4408,1357.2304
812,7.402656,1155.4724,1356.9089
813,7.410672,1155.18,1356.6031
814,7.418692,1155.5353,1356.6752
815,7.426704,1155.8895,1356.7596
816,7.434711,1156.2431,1356.8534
817,7.442737,1156.5958,1356.9573
818,7.45074,1156.6269,1356.7068
819,7.45874,1156.9796,1356.4667
820,7.46674,1157.3318,1356.2304
821,7.47474,1157.3626,1356.3605
822,7.482744,1157.7136,1356.1343
823,7.490744,1158.064,1356.273
824,7.498744,1158.4132,1356.4147
825,7.506744,1158.7615,1356.5595
826,7.514751,1158.7891,1356.7073
827,7.522751,1159.1352,1356.8571
828,7.530751,1159.4807,1356.6523
829,7.538775,1159.825,1356.8057
830,7.546801,1160.1682,1356.9595
831,7.554827,1160.2195,1356.4037
832,7.562865,1160.245,1356.2038
833,7.570911,1160.5874,1356.3609
834,7.578944,1160.9296,1356.5193
835,7.58698,1161.2709,1356.3225
836,7.595004,1161.6126,1356.1302
837,7.603029,1161.6378,1356.2925
838,7.611042,1161.9777,1356.4553
839,7.61906,1162.3165,1356.6175
840,7.627094,1162.3399,1356.4267
841,7.635126,1162.6779,1356.589
842,7.643148,1163.0152,1356.7517
843,7.651189,1162.7492,1356.916
844,7.659243,1162.7726,1357.0808
845,7.667281,1163.1087,1356.8965
846,7.675335,1163.4432,1357.0615
847,7.683373,1163.7778,1357.2256
848,7.691412,1163.7995,1357.3883
849,7.699442,1164.1337,1357.5499
850,7.70748,1164.1819,1357.7115
851,7.715506,1164.2044,1357.8727
852,7.72353,1164.537,1358.0334
853,7.731568,1164.8686,1358.1957
854,7.739603,1165.1992,1358.3581
855,7.74764,1165.5293,1357.8298
856,7.755665,1165.8588,1357.9923
857,7.763691,1166.1875,1358.1547
858,7.771708,1166.5158,1358.3164
859,7.77971,1166.8443,1358.4769
860,7.78771,1167.1727,1358.6368
861,7.795718,1167.5009,1358.7962
862,7.803728,1167.8283,1358.6112
863,7.811741,1167.5412,1358.7708
864,7.819742,1167.5614,1358.9301
865,7.827751,1167.8873,1359.0893
866,7.835773,1168.2126,1358.5658
867,7.843802,1168.537,1358.7248
868,7.851846,1168.5544,1358.8836
869,7.859887,1168.8771,1359.0419
870,7.867926,1169.199,1359.2
871,7.875958,1169.5203,1359.0172
872,7.88398,1169.8417,1358.8341
873,7.892011,1170.1621,1358.6517
874,7.900033,1170.1783,1358.8083
875,7.908057,1170.4984,1358.9645
876,7.916088,1170.8177,1358.7823
877,7.924114,1170.8338,1358.9386
878,7.932144,1171.1515,1359.0948
879,7.940163,1171.4683,1358.9134
880,7.948194,1171.7846,1359.0684
881,7.956218,1171.5201,1359.2219
882,7.964229,1171.8364,1359.3766
883,7.972234,1172.152,1359.5307
884,7.980238,1172.4673,1359.0151
885,7.988242,1172.4814,1358.836
886,7.996253,1172.7946,1358.6545
887,8.004253,1173.108,1358.4739
888,8.012272,1173.1428,1357.9649
889,8.020301,1173.4531,1357.7856
890,8.028337,1173.4644,1357.6062
891,8.036381,1173.7741,1357.4298
892,8.0444,1174.084,1357.5838
893,8.052414,1174.0965,1357.7379
894,8.060444,1174.4061,1357.5603
895,8.068471,1174.4179,1357.7136
896,8.076507,1174.451,1357.206
897,8.084554,1174.758,1357.3581
898,8.092591,1175.0655,1357.5099
899,8.100619,1175.0768,1357.6611
900,8.108642,1175.3836,1357.8128
901,8.116661,1175.6902,1357.6359
902,8.124678,1175.996,1357.7869
903,8.132708,1176.301,1357.6113
904,8.14075,1176.3105,1357.7614
905,8.148796,1176.6149,1357.5841
906,8.156835,1176.9186,1357.7336
907,8.164865,1177.221,1357.5547
908,8.172893,1177.5236,1357.3801
909,8.180908,1177.8263,1357.5291
910,8.188908,1177.8358,1357.6783
911,8.196908,1177.8453,1357.8273
912,8.204908,1177.6074,1357.9775
913,8.212908,1177.9093,1357.8041
914,8.220926,1178.2099,1357.6294
915,8.228953,1178.2188,1357.7796
916,8.236978,1178.5193,1357.9292
917,8.245023,1178.8192,1358.0783
918,8.253059,1179.1184,1358.2265
919,8.261092,1179.1262,1358.3745
920,8.269121,1179.4242,1358.5219
921,8.277161,1179.4312,1358.67
922,8.285196,1179.4381,1358.4962
923,8.293235,1179.734,1358.6437
924,8.301263,1180.0292,1358.7899
925,8.309294,1180.324,1358.6148
926,8.317332,1180.6179,1358.7601
927,8.325366,1180.9114,1358.905
928,8.333381,1181.2057,1359.0493
929,8.341405,1181.4994,1359.1942
930,8.349444,1181.7918,1359.3401
931,8.357475,1181.7969,1359.168
932,8.365505,1182.0886,1358.9965
933,8.373537,1182.3791,1359.1431
934,8.381574,1182.6688,1359.2883
935,8.38961,1182.6924,1359.434
936,8.397658,1182.9812,1359.5799
937,8.405702,1183.2697,1359.4083
938,8.413741,1183.5585,1359.2362
939,8.421781,1183.8466,1359.3807
940,8.42982,1184.1345,1359.5252
941,8.437836,1184.1377,1359.3543
942,8.445853,1184.4241,1359.4989
943,8.453884,1184.7102,1359.3317
944,8.461926,1184.9957,1359.4763
945,8.469967,1185.2811,1359.62
946,8.478008,1185.5657,1359.7621
947,8.48604,1185.5876,1359.2796
948,8.494063,1185.8724,1359.4208
949,8.502072,1186.1563,1359.5622
950,8.510079,1186.1577,1359.7042
951,8.518088,1186.4406,1359.2229
952,8.526088,1186.4407,1359.0543
953,8.534088,1186.7228,1359.1972
954,8.542088,1186.723,1359.3411
955,8.550088,1186.7228,1359.174
956,8.558088,1187.0028,1359.3172
957,8.566088,1187.2824,1359.4592
958,8.57409,1187.5617,1359.291
959,8.582091,1187.8406,1359.1231
960,8.590092,1187.8399,1358.6463
961,8.598092,1188.1179,1358.787
962,8.606092,1188.3957,1358.9284
963,8.614092,1188.3944,1359.0709
964,8.622092,1188.6714,1358.6007
965,8.630096,1188.6891,1358.1296
966,8.638096,1188.9639,1358.2709
967,8.646096,1188.9606,1358.412
968,8.654098,1189.2342,1358.5515
969,8.662121,1189.2303,1358.6909
970,8.670156,1189.2255,1358.83
971,8.67819,1189.4978,1358.9688
972,8.686207,1189.7702,1358.5003
973,8.694207,1189.768,1358.6374
974,8.702216,1190.0411,1358.4702
975,8.710232,1190.3133,1358.3062
976,8.718244,1190.3101,1358.1411
977,8.726244,1190.5826,1358.2808
978,8.734244,1190.855,1358.4213
979,8.742244,1191.1273,1357.9581
980,8.750244,1191.3986,1358.0983
981,8.758244,1191.3959,1358.2379
982,8.766244,1191.6672,1358.377
983,8.774244,1191.6649,1358.2142
984,8.782244,1191.9361,1358.3532
985,8.790244,1191.9337,1358.4913
986,8.798244,1191.9498,1358.0304
987,8.806257,1192.2185,1358.1675
988,8.814281,1192.4859,1358.3039
989,8.822305,1192.4808,1358.4401
990,8.830327,1192.7478,1358.5767
991,8.83836,1193.0136,1358.7124
992,8.846393,1193.2794,1358.2506
993,8.854427,1193.2734,1357.7898
994,8.862451,1193.5387,1357.9261
995,8.870475,1193.8032,1358.0622
996,8.878496,1194.0676,1357.9015
997,8.886522,1194.0618,1358.0369
998,8.894534,1194.3258,1357.8747
999,8.902542,1194.05,1357.7129
1000,8.910545,1193.7931,1357.5513
1001,8.918546,1184.1043,1357.3903
1002,8.926546,1180.5031,1357.2302
1003,8.934567,1178.3359,1357.3661
1004,8.942581,1177.232,1357.501
1005,8.950587,1176.5789,1357.0472
1006,8.958598,1176.2085,1357.1824
1007,8.966603,1175.7747,1357.0236
1008,8.974603,1175.7197,1357.1584
1009,8.982603,1175.7551,1357.2928
1010,8.990612,1175.591,1357.427
1011,8.998627,1175.7432,1357.5609
1012,9.006635,1175.9311,1357.695
1013,9.014655,1176.1462,1357.5364
1014,9.022668,1176.3816,1357.0865
1015,9.030686,1176.6326,1357.2208
1016,9.038708,1176.8954,1356.7726
1017,9.046745,1176.9173,1356.9081
1018,9.054771,1177.1869,1356.4622
1019,9.062798,1177.4557,1356.3073
1020,9.070831,1177.7234,1356.4435
1021,9.078865,1177.9905,1356.5796
1022,9.086893,1178.2575,1356.7153
1023,9.09491,1178.5252,1356.8508
1024,9.102924,1178.5463,1356.9863
1025,9.110939,1178.8139,1357.121
1026,9.118954,1179.0803,1357.2554
1027,9.126995,1179.346,1357.3892
1028,9.135055,1179.3482,1357.2338
1029,9.143106,1179.6134,1357.0792
1030,9.151148,1179.8782,1356.9273
1031,9.159189,1180.1426,1356.4862
1032,9.167218,1180.407,1356.334
1033,9.175244,1180.671,1356.1823
1034,9.18328,1180.6898,1356.3178
1035,9.191323,1180.9522,1356.4528
1036,9.199362,1181.2146,1356.5869
1037,9.207391,1181.4767,1356.4337
1038,9.215426,1181.7385,1356.2805
1039,9.223462,1181.9996,1355.9531
1040,9.231501,1182.017,1355.8889
1041,9.239533,1182.0339,1355.85
1042,9.247565,1175.7108,1355.8343
1043,9.2556,1173.3354,1355.8374
1044,9.263625,1172.1119,1355.5737
1045,9.271647,1171.4374,1355.3261
1046,9.279685,1171.0734,1355.0897
1047,9.287715,1170.9068,1355.1481
1048,9.295743,1170.6299,1355.2165
1049,9.303768,1170.6817,1355.2926
1050,9.311782,1170.7974,1355.0935
1051,9.319795,1170.4825,1355.1829
1052,9.327809,1170.1635,1354.9963
1053,9.335836,1170.3847,1354.8135
1054,9.343857,1170.6249,1354.636
1055,9.351881,1170.8798,1354.4622
1056,9.359899,1171.1438,1354.5737
1057,9.367912,1171.151,1354.6882
1058,9.375925,1171.4142,1354.5255
1059,9.383931,1171.6769,1354.3658
1060,9.391932,1171.9393,1354.2063
1061,9.399937,1171.9457,1354.3293
1062,9.407943,1172.207,1354.4532
1063,9.415952,1172.2308,1354.2993
1064,9.423962,1172.4914,1354.4253
1065,9.431979,1172.7509,1354.5512
1066,9.439979,1173.0108,1354.6782
1067,9.447984,1173.2702,1354.805
1068,9.455994,1173.5293,1354.9322
1069,9.464005,1173.7879,1354.782
1070,9.472025,1174.0458,1354.9105
1071,9.480025,1174.0501,1355.0398
1072,9.488025,1174.307,1354.8922
1073,9.496025,1174.5642,1355.022
1074,9.504025,1174.8211,1355.1507
1075,9.512026,1174.8429,1355.0022
1076,9.520033,1175.0991,1355.1304
1077,9.52805,1175.1026,1355.2582
1078,9.536068,1175.3571,1355.1102
1079,9.544088,1175.6116,1355.2388
1080,9.552097,1175.866,1355.0919
1081,9.560107,1175.8693,1355.2199
1082,9.568118,1176.1235,1355.0741
1083,9.576137,1176.1461,1355.2016
1084,9.584153,1176.1498,1355.0559
1085,9.592189,1176.1528,1355.1846
1086,9.600215,1176.4058,1355.314
1087,9.608249,1176.4076,1355.1699
1088,9.616278,1176.6594,1355.2987
1089,9.624306,1176.9113,1355.4272
1090,9.632319,1177.1631,1355.5563
1091,9.640339,1177.1654,1355.6853
1092,9.648364,1177.4161,1355.8141
1093,9.656394,1177.6665,1355.9422
1094,9.664418,1177.9169,1355.8
1095,9.672454,1177.9351,1355.9271
1096,9.680487,1178.1845,1356.0542
1097,9.688527,1178.4336,1355.6415
1098,9.696566,1178.682,1355.7689
1099,9.704606,1178.9299,1355.8966
1100,9.712621,1179.1776,1356.0242
1101,9.720643,1179.4246,1356.1512
1102,9.728666,1179.4441,1356.278
1103,9.736676,1179.692,1356.4045
1104,9.744702,1179.7109,1355.9944
1105,9.752725,1179.9574,1355.8542
1106,9.760745,1180.2032,1355.7142
1107,9.768763,1180.4494,1355.5721
1108,9.776777,1180.695,1355.6979
1109,9.784783,1180.941,1355.8232
1110,9.792783,1180.9421,1355.9481
1111,9.80079,1181.1877,1356.0728
1112,9.808798,1181.4326,1356.1959
1113,9.81681,1181.6769,1356.3184
1114,9.824827,1181.6765,1356.4408
1115,9.832843,1181.9199,1356.297
1116,9.84086,1181.9189,1356.4205
1117,9.848874,1181.9175,1356.0146
1118,9.856884,1181.9348,1355.6097
1119,9.864892,1182.1775,1355.4711
1120,9.872904,1182.4202,1355.5969
1121,9.880927,1182.4375,1355.722
1122,9.888948,1182.6792,1355.8469
1123,9.896973,1182.9206,1355.7073
1124,9.905002,1183.1611,1355.832
1125,9.913025,1183.1592,1355.6932
1126,9.921051,1183.3989,1355.8173
1127,9.929079,1183.3963,1355.941
1128,9.937112,1183.6349,1356.0646
1129,9.945144,1183.6323,1356.1883
1130,9.953178,1183.6302,1356.3114
1131,9.961204,1183.8691,1356.434
1132,9.969239,1183.8828,1356.2941
1133,9.977264,1184.1213,1356.1539
1134,9.985301,1184.3594,1356.0141
1135,9.99334,1184.5968,1356.1369
1136,10.001382,1184.8335,1355.9997
1137,10.009413,1185.0701,1355.8632
1138,10.017461,1185.0824,1355.7257
1139,10.025502,1185.3184,1355.8488
1140,10.033531,1185.5538,1355.9711
1141,10.041548,1185.5656,1356.0937
1142,10.049576,1185.7999,1356.216
1143,10.057591,1186.0343,1356.3385
1144,10.065603,1186.2686,1356.4608
1145,10.073603,1186.5033,1356.3253
1146,10.081603,1186.5152,1356.4476
1147,10.089603,1186.7487,1356.3104
1148,10.097603,1186.9824,1356.4322
1149,10.105603,1187.2159,1356.5531
1150,10.113603,1187.4487,1356.4149
1151,10.121603,1187.6814,1356.2772
1152,10.129614,1187.9131,1356.3983
1153,10.137648,1188.1437,1356.5198
1154,10.145691,1188.3733,1356.6406
1155,10.153713,1188.6036,1356.7613
1156,10.161733,1188.8335,1356.8818
1157,10.169755,1189.0633,1356.7464
1158,10.177768,1189.2932,1356.6118
1159,10.18578,1189.5229,1356.7322
1160,10.19379,1189.752,1356.8516
1161,10.201793,1189.9807,1356.7153
1162,10.209811,1189.7387,1356.8352
1163,10.217825,1189.7324,1356.9555
1164,10.225832,1180.9887,1356.8211
1165,10.233839,1177.6214,1356.9409
1166,10.241848,1175.8335,1356.806
1167,10.249848,1174.787,1356.9258
1168,10.257848,1174.1583,1356.7927
1169,10.265848,1173.7922,1356.6593
1170,10.273851,1173.5983,1356.7779
1171,10.281855,1173.524,1356.8961
1172,10.289863,1173.5346,1357.0136
1173,10.297875,1173.6074,1356.8788
1174,10.305887,1173.5095,1356.9966
1175,10.313896,1173.6636,1356.8617
1176,10.321915,1173.8448,1356.9793
1177,10.329924,1174.0464,1356.8458
1178,10.337936,1174.2632,1356.7119
1179,10.345944,1174.4928,1356.8295
1180,10.353967,1174.7271,1356.9474
1181,10.361982,1174.7449,1356.8144
1182,10.369988,1174.9793,1356.6811
1183,10.377995,1175.2134,1356.7996
1184,10.386008,1175.447,1356.918
1185,10.394028,1175.6801,1357.036
1186,10.402045,1175.9127,1357.1529
1187,10.410058,1176.1448,1357.2692
1188,10.418067,1176.1467,1357.1347
1189,10.426081,1176.1629,1357.0001
1190,10.434105,1176.394,1356.8676
1191,10.442133,1176.625,1356.9829
1192,10.450172,1176.855,1357.0987
1193,10.458224,1176.8546,1357.2144
1194,10.466282,1177.0835,1357.3296
1195,10.474329,1177.3126,1357.1961
1196,10.482374,1177.5415,1357.3109
1197,10.490408,1177.7703,1357.4253
1198,10.498432,1177.9991,1357.5403
1199,10.506445,1178.2279,1357.1599
1200,10.514472,1178.4561,1357.0273
1201,10.522496,1178.6836,1357.1422
1202,10.530513,1178.9108,1357.0092
1203,10.538535,1178.9096,1357.1229
1204,10.54656,1179.1364,1356.9904
1205,10.554581,1179.3626,1356.8593
1206,10.562592,1179.5887,1356.9736
1207,10.5706,1179.8148,1357.0884
1208,10.578612,1180.0403,1357.2029
1209,10.586612,1180.2661,1357.3184
1210,10.594612,1180.4921,1357.4331
1211,10.602612,1180.7177,1357.5473
1212,10.610612,1180.7331,1357.4164
1213,10.618612,1180.7323,1357.5309
1214,10.626612,1180.9574,1357.3991
1215,10.634623,1181.1819,1357.2669
1216,10.642631,1181.195,1357.3787
1217,10.650631,1181.4192,1357.2465
1218,10.658638,1181.6426,1357.3589
1219,10.666663,1181.64,1357.4703
1220,10.674689,1181.8622,1357.5815
1221,10.68271,1182.0844,1357.6922
1222,10.690729,1182.098,1357.8029
1223,10.698748,1182.1116,1357.6719
1224,10.706758,1182.3334,1357.7823
1225,10.71477,1182.3444,1357.8919
1226,10.72277,1182.5656,1358.0018
1227,10.730784,1182.7856,1358.1117
1228,10.7388,1183.0058,1357.9809
1229,10.746829,1183.2253,1358.0908
1230,10.754866,1183.445,1358.2011
1231,10.762909,1183.6641,1358.3112
1232,10.770948,1183.8831,1357.9401
1233,10.778961,1183.9029,1358.0486
1234,10.786984,1184.122,1357.9167
1235,10.795011,1184.1343,1358.0261
1236,10.803026,1184.3532,1358.1364
1237,10.811038,1184.3728,1358.0075
1238,10.819048,1184.5909,1358.1175
1239,10.827059,1184.8089,1358.2274
1240,10.835074,1185.0268,1357.8598
1241,10.843082,1185.2444,1357.7303
1242,10.851089,1185.2633,1357.8411
1243,10.859096,1185.4805,1357.4744
1244,10.86712,1185.6971,1357.5847
1245,10.87516,1185.9131,1357.6959
1246,10.883208,1186.1284,1357.8073
1247,10.891269,1186.3431,1357.682
1248,10.899323,1186.5576,1357.5546
1249,10.907373,1186.7721,1357.6648
1250,10.915431,1186.9862,1357.7753
1251,10.923479,1187.2,1357.8858
1252,10.931516,1187.414,1357.9962
1253,10.939543,1187.6276,1357.8699
1254,10.947573,1187.8408,1357.7429
1255,10.955609,1188.0534,1357.8531
1256,10.963648,1188.2659,1357.9625
1257,10.971671,1188.273,1357.8348
1258,10.979708,1188.4845,1357.9443
1259,10.987747,1188.2798,1358.0536
1260,10.995771,1188.4903,1357.456
1261,11.003791,1188.7009,1357.5649
1262,11.011806,1188.4886,1357.4377
1263,11.019824,1188.6994,1357.3113
1264,11.02785,1188.9099,1357.1842
1265,11.035878,1189.12,1357.0583
1266,11.043898,1189.3299,1356.9314
1267,11.051911,1189.5398,1357.0394
1268,11.059925,1189.7491,1357.1477
1269,11.067953,1189.7407,1357.022
1270,11.075989,1189.9488,1357.1302
1271,11.084027,1189.9615,1357.2384
1272,11.092059,1189.9525,1357.3469
1273,11.100093,1190.1596,1357.4555
1274,11.108136,1190.3663,1357.5642
1275,11.116186,1190.5729,1357.6725
1276,11.124247,1190.5779,1357.5487
1277,11.132302,1190.784,1357.4252
1278,11.14036,1190.99,1357.5335
1279,11.148408,1191.1955,1357.6411
1280,11.156456,1191.2001,1357.5173
1281,11.164493,1191.4052,1357.6251
1282,11.172521,1191.3954,1357.5
1283,11.180551,1191.4002,1357.6066
1284,11.188584,1191.6045,1357.7134
1285,11.196613,1191.5942,1357.8199
1286,11.204627,1191.5986,1357.6965
1287,11.212644,1191.8031,1357.5722
1288,11.220662,1192.0077,1357.4493
1289,11.228686,1192.0121,1357.3262
1290,11.236714,1192.0227,1357.4324
1291,11.244741,1192.2257,1357.539
1292,11.252755,1192.4287,1357.645
1293,11.260775,1192.4324,1357.521
1294,11.268805,1192.4215,1357.1676
1295,11.276823,1192.6232,1357.2741
1296,11.284844,1192.6261,1357.151
1297,11.292855,1192.827,1357.0295
1298,11.300873,1193.0275,1357.1359
1299,11.308905,1193.0154,1357.2424
1300,11.316942,1193.2158,1357.1201
1301,11.324984,1193.2188,1356.9985
1302,11.33302,1193.4203,1357.1053
1303,11.341063,1193.4222,1357.2113
1304,11.349108,1193.6229,1357.3174
1305,11.357151,1193.8232,1357.4231
1306,11.36518,1194.0236,1357.5284
1307,11.373204,1194.2239,1357.6331
1308,11.381236,1194.424,1357.7386
1309,11.389265,1194.6246,1357.3914
1310,11.397296,1194.8251,1357.4962
1311,11.405321,1195.0253,1357.3749
1312,11.413345,1195.2252,1357.2521
1313,11.421348,1195.425,1357.3559
1314,11.429348,1195.6243,1357.4598
1315,11.437361,1195.8234,1357.5633
1316,11.445386,1196.0221,1357.6676
1317,11.453404,1196.2207,1357.7717
1318,11.461411,1196.035,1357.4244
1319,11.469422,1196.2335,1357.3041
1320,11.477434,1196.4319,1357.1842
1321,11.485462,1196.2251,1357.2884
1322,11.493493,1196.4219,1357.1692
1323,11.501516,1196.6188,1357.2739
1324,11.509537,1196.8159,1357.3788
1325,11.51755,1196.8046,1357.26
1326,11.525562,1197.0011,1357.1408
1327,11.533569,1197.1969,1357.2457
1328,11.541577,1197.1968,1357.3505
1329,11.549578,1197.0026,1357.4546
1330,11.557588,1197.1981,1357.5587
1331,11.565609,1197.1981,1357.4404
1332,11.573635,1197.3929,1357.0987
1333,11.581663,1197.5869,1356.9798
1334,11.589691,1197.7812,1357.084
1335,11.597712,1197.9754,1356.7437
1336,11.605729,1197.9754,1356.848
1337,11.613754,1197.9742,1356.9517
1338,11.621787,1198.1675,1356.834
1339,11.629827,1198.3608,1356.7166
1340,11.637861,1198.554,1356.821
1341,11.645895,1198.7472,1356.7035
1342,11.65393,1198.9402,1356.8074
1343,11.661974,1199.1326,1356.911
1344,11.670008,1199.1196,1357.0144
1345,11.678039,1199.3128,1357.1178
1346,11.686072,1199.505,1357.2209
1347,11.69411,1199.5049,1357.3237
1348,11.70215,1199.6962,1357.2057
1349,11.71018,1199.8874,1357.3088
1350,11.718205,1200.0785,1356.9715
1351,11.726222,1200.0651,1356.8542
1352,11.734233,1200.0656,1356.9567
1353,11.74226,1200.2569,1356.8396
1354,11.750289,1200.4474,1356.7237
1355,11.758314,1200.6375,1356.8265
1356,11.766341,1200.6426,1356.9287
1357,11.774351,1200.6482,1356.8126
1358,11.782356,1200.6474,1356.6962
1359,11.790359,1200.8374,1356.7979
1360,11.798371,1201.0275,1356.8986
1361,11.806391,1201.2175,1356.9994
1362,11.814413,1201.4073,1356.8811
